job_name,step_id,run_date,run_duration_sec,run_status
JOB_NIGHTLY_DWH,4,20260827,16528,1
JOB_NIGHTLY_DWH,5,20260827,350,1
JOB_NIGHTLY_DWH,1,20260828,1121,1
JOB_NIGHTLY_DWH,2,20260828,2485,1
JOB_NIGHTLY_DWH,3,20260828,616,1
JOB_NIGHTLY_DWH,4,20260828,17211,1
JOB_NIGHTLY_DWH,5,20260828,353,1
JOB_NIGHTLY_DWH,1,20260829,995,1
JOB_NIGHTLY_DWH,2,20260829,2710,1
JOB_NIGHTLY_DWH,3,20260829,585,0
JOB_NIGHTLY_DWH,4,20260829,12952,1
JOB_NIGHTLY_DWH,5,20260829,328,1
JOB_NIGHTLY_DWH,1,20260830,949,1
JOB_NIGHTLY_DWH,2,20260830,2257,1
JOB_NIGHTLY_DWH,3,20260830,666,0
JOB_NIGHTLY_DWH,4,20260830,12765,1
JOB_NIGHTLY_DWH,5,20260830,267,1
JOB_NIGHTLY_DWH,1,20260831,845,1
JOB_NIGHTLY_DWH,2,20260831,2714,1
JOB_NIGHTLY_DWH,3,20260831,659,1
JOB_NIGHTLY_DWH,4,20260831,13558,1
JOB_NIGHTLY_DWH,5,20260831,284,1
JOB_NIGHTLY_DWH,1,20260901,799,1
JOB_NIGHTLY_DWH,2,20260901,2996,1
JOB_NIGHTLY_DWH,3,20260901,606,1
JOB_NIGHTLY_DWH,4,20260901,12818,1
JOB_NIGHTLY_DWH,5,20260901,322,1
JOB_MONTHEND_CLOSE,1,20260901,420,1
JOB_NIGHTLY_DWH,1,20260902,997,1
JOB_NIGHTLY_DWH,2,20260902,3062,1
JOB_NIGHTLY_DWH,3,20260902,569,1
JOB_NIGHTLY_DWH,4,20260902,13014,1
JOB_NIGHTLY_DWH,5,20260902,303,1
JOB_NIGHTLY_DWH,1,20260903,786,1
JOB_NIGHTLY_DWH,2,20260903,2137,1
JOB_NIGHTLY_DWH,3,20260903,735,1
JOB_NIGHTLY_DWH,4,20260903,13947,1
JOB_NIGHTLY_DWH,5,20260903,315,1
JOB_NIGHTLY_DWH,1,20260904,1057,1
JOB_NIGHTLY_DWH,2,20260904,2434,1
JOB_NIGHTLY_DWH,3,20260904,521,1
JOB_NIGHTLY_DWH,4,20260904,17447,1
JOB_NIGHTLY_DWH,5,20260904,255,1
JOB_NIGHTLY_DWH,1,20260905,1033,1
JOB_NIGHTLY_DWH,2,20260905,2866,1
JOB_NIGHTLY_DWH,3,20260905,564,1
JOB_NIGHTLY_DWH,4,20260905,14143,1
JOB_NIGHTLY_DWH,5,20260905,295,1
JOB_NIGHTLY_DWH,1,20260906,1015,1
JOB_NIGHTLY_DWH,2,20260906,2836,1
JOB_NIGHTLY_DWH,3,20260906,642,1
JOB_NIGHTLY_DWH,4,20260906,17480,1
JOB_NIGHTLY_DWH,5,20260906,286,1
JOB_NIGHTLY_DWH,1,20260907,1112,1
JOB_NIGHTLY_DWH,2,20260907,3005,0
JOB_NIGHTLY_DWH,3,20260907,572,1
JOB_NIGHTLY_DWH,4,20260907,17213,1
JOB_NIGHTLY_DWH,5,20260907,344,1
JOB_NIGHTLY_DWH,1,20260908,1081,1
JOB_NIGHTLY_DWH,2,20260908,2364,1
JOB_NIGHTLY_DWH,3,20260908,661,1
JOB_NIGHTLY_DWH,4,20260908,16741,1
JOB_NIGHTLY_DWH,5,20260908,311,1
JOB_NIGHTLY_DWH,1,20260909,1016,1
JOB_NIGHTLY_DWH,2,20260909,2562,1
JOB_NIGHTLY_DWH,3,20260909,646,1
JOB_NIGHTLY_DWH,4,20260909,14021,1
JOB_NIGHTLY_DWH,5,20260909,264,1
JOB_NIGHTLY_DWH,1,20260910,817,0
JOB_NIGHTLY_DWH,2,20260910,2231,1
JOB_NIGHTLY_DWH,3,20260910,592,1
JOB_NIGHTLY_DWH,4,20260910,12922,1
JOB_NIGHTLY_DWH,5,20260910,338,1
JOB_NIGHTLY_DWH,1,20260911,1015,1
JOB_NIGHTLY_DWH,2,20260911,2190,1
JOB_NIGHTLY_DWH,3,20260911,597,1
JOB_NIGHTLY_DWH,4,20260911,17667,1
JOB_NIGHTLY_DWH,5,20260911,262,1
